"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00081",19.0608124873009,19.2758430530524,19.4074962310862,17.5420220739126,NA,18.4093100628982,19.6776077938127,19.66280637292,NA,19.5644157738017,19.1061042525473,20.5163927408473,19.6436738554271,19.9596463743205,19.8141329421937,18.8102564916772,20.2891683249247,20.624928591791,19.6219420220621,20.5838540405796,19.5567079304115,20.3637107058031,19.5642387375277,20.1367190702006
"P00082",19.9609553992127,19.2330242323347,19.6992980512968,19.5304445224424,20.0733104367707,20.103235125246,18.2925318419553,19.6754536585957,20.1588690892869,20.3642889199438,19.5430750036124,19.7861640284395,20.1917203341006,NA,20.6429147580831,NA,20.9623860401171,21.2738749253119,21.0467803268629,20.1730583076927,20.9629321752028,21.1070567648744,20.6424774327418,21.3556707012388
"P00083",18.3836617736971,18.8940728197986,18.8422430194213,18.1231302448137,18.8667270889976,18.8716317632941,18.8629752540752,18.5836674759657,19.5578992432074,18.6753761260842,19.4404309106333,19.1409143844479,18.4498827560651,19.0282617786317,19.153272995785,18.9994247537778,19.2189856857876,19.5588208795842,19.3626448192249,19.2550566851749,NA,20.013156732533,19.3993270460117,19.0140501216192
"P00084",19.4710601547431,19.8139774175708,19.0021878386869,19.4592360577819,19.5380764624463,NA,19.7736007599724,19.6758945894669,19.9791097881476,20.2787696202439,20.77977958481,20.2243979219939,19.4523288880782,19.4648113117272,20.1552517023139,19.6949787061993,20.8652103606345,19.8324540758292,20.5874093485685,19.869455238434,20.2784258284622,20.6373121247947,20.8118133152648,20.1444799493668
"P00085",18.9969988726022,19.1794345413629,18.9540520249722,18.6479776247914,19.5842630150974,19.8680513801181,19.3109796952876,18.8988110299914,19.3684298326578,19.5658479016986,20.1132580678278,19.986937073825,20.2520322380876,20.6221280708993,21.0771471673283,20.9398809332807,21.3774850753463,21.3822528960418,21.6093647140013,21.4350541240065,NA,21.6774872889245,21.9225018684113,21.946480327319
"P00086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00087",19.519514689195,19.21747045395,19.7477150872479,NA,19.3363232504618,19.0578898405918,20.1368676322926,19.7324526143894,19.7465087254314,19.9623492278597,20.3595241361488,19.8529342280479,NA,NA,19.2522022222811,19.4418349371118,20.3847830325953,20.7522713788671,20.4720984815212,20.1815897911348,19.9603117094539,20.3416867335785,20.81477830655,20.1708433295474
"P00088",NA,20.1308589216546,20.110642083377,NA,19.5021144958954,20.6075164258709,20.4863731010419,20.8644808060897,20.6165312043864,20.5689182523155,20.6853675547314,20.9680455055642,NA,19.8370266815626,NA,NA,20.8520328677103,20.9411919449301,20.8075629006469,20.8573214825471,21.2790045885718,21.4008971595202,NA,NA
"P00089",20.4191833271727,20.0806015760021,20.1879439014013,NA,20.1468216423669,20.2676998180883,20.5999811966568,19.9105593249123,20.8502346422327,20.5048624432313,21.1215901539202,20.7191182310826,NA,20.5098030055603,NA,19.666997740986,21.2907126072528,20.9384906223333,21.5279249899229,21.1576890368694,20.5671228183006,20.6393475801144,21.2034995181876,21.1597226151525
"P00090",18.8413978978398,19.1272123228513,18.8149824431364,18.997899482786,18.5760604460709,18.6215559374281,18.3836172704423,18.8723879438326,19.2920527811154,19.3671892208376,19.6289659459948,19.7328637949105,20.5546231734611,19.0132328114642,20.2419510727061,20.6133456897197,20.6984415767616,20.1667570561033,20.4855159376618,NA,20.5627222033811,20.6348071322462,20.124368599908,20.660533055049
"P00091",18.9777385728917,19.2481780311352,NA,20.266768328473,20.7639545875184,20.0251774347258,20.2638674469156,20.1832037606567,NA,20.1927496617808,NA,19.8593542801852,19.4239225073931,NA,NA,19.8676100880338,20.7100616573691,20.4257070492207,20.8515250373966,20.7398437591557,21.0434718308416,NA,20.1924853449304,21.0458577882659
"P00092",18.9182437667163,18.5998561129034,19.2114846526483,19.2854232017282,19.3287757284148,19.3339012259209,19.1972127742806,19.1025907576603,19.5826550371163,19.3913448229852,19.9099358645443,20.0826743215976,19.1163855169634,19.0304922232595,19.278109717991,19.1288649624882,19.7951219730763,19.8283378218967,20.0145069468135,19.9304911257295,20.0436881152344,19.7111547097195,20.1949673840096,20.2274928331388
"P00093",19.8420112147313,19.1554020967437,19.9551734186527,NA,NA,19.9548699520052,NA,19.7724639924136,20.6565237275992,20.5717621783806,20.0147564136098,19.9184455554292,20.1518896630046,20.0249382147661,20.0721223531095,20.3200939098083,NA,20.755401954101,20.5302198901143,NA,20.6110662308817,19.8458067864928,20.9690353343379,20.7925893086435
"P00094",19.9936764118281,19.1684283432815,19.5325918221262,19.7920500087618,19.9446834679502,20.251982399412,19.4972183002885,20.2981365608762,19.5721999736299,20.3933132124094,20.5388806912057,NA,19.79185099131,20.0374433081357,19.318162420253,19.9574112261303,NA,20.4136593542184,NA,NA,20.584328146898,20.9179099971937,20.9066628193656,20.3221803223141
"P00095",19.5883688932734,19.656336422708,19.7675218632508,19.1188636224621,NA,19.9545132959456,19.6810881086985,20.2933316730826,19.7072572276685,20.7728749046526,20.640425752413,20.0564078954279,20.5025826487764,20.3491317727949,19.7633959498891,20.1008256060234,NA,NA,20.2424409538315,20.8135473678002,20.7730390679828,21.1058675415088,20.944150283609,20.4306811401364
"P00096",19.7772691035517,NA,NA,19.60597828058,20.3453436278574,NA,20.135227258506,19.7868788791635,20.2122555722093,20.1555032314868,NA,19.6533241905935,20.2697223773858,19.4184687472725,20.1619410277231,20.0206693614204,21.0238910066665,20.0728518970999,20.7998344915568,20.949056422259,20.5218074135381,20.4486202071744,20.1458824458547,20.6134345519287
"P00097",19.9199072051734,20.3244127917328,19.795259597339,19.7604203619277,19.7437132167446,19.4639976543173,17.6539688357687,19.9930983285864,19.5341236395308,20.5546085763844,20.4577450741657,19.9155927372933,19.8608940215212,20.1942624872085,20.5319162336718,20.0915334713928,20.6888085115637,20.4583436154504,19.8229248874066,20.6100135218086,21.070019821032,20.4159359719989,21.0745641292569,NA
"P00098",19.741138973827,NA,19.494582236687,19.6022200277792,19.9159977563369,19.6963572936453,NA,19.316021236045,20.153724075377,NA,19.7018591483811,20.3646301930556,20.0627765641701,19.7154928213838,20.2970265032888,19.5162470889195,20.3014473213919,19.9109639610218,20.8235492442608,20.6357190735031,NA,21.3153754178615,21.0142785238592,19.8204805910288
"P00099",19.7929723051963,NA,20.0425195202937,20.2061550784847,20.18883605412,NA,20.4782352445865,19.934924892917,20.2493185140639,20.3300018086421,20.137723680052,20.1691265609614,19.9371588622636,20.6006738283172,20.1593948877775,20.0508525768434,19.223746643414,20.6780683737889,20.4630050810222,20.6132771230981,21.1051680387828,20.9596788410404,NA,21.0562379022656
"P00100",19.9049204085353,19.6646428270919,19.8513808936209,19.5350065692823,20.0656233450861,19.9268656690284,19.9598393784495,20.0013828223945,20.3804288343248,20.5146643037805,20.1138575700093,20.2988688463992,20.5021319942407,19.9316750826296,19.9990740087858,20.3309570543281,20.4559589401225,20.7293634701862,20.7882994381074,20.4026688626666,20.8904690286832,NA,20.4483958138053,19.978978587211
"P00101",NA,19.997999483771,20.0080525156742,19.7286713040296,20.1914790475078,20.5150867511909,20.6292658969401,18.9654594342073,20.343432540318,20.5892503547926,20.5248478428208,20.6202960682382,20.3733705334474,20.2972868424982,20.5278224950202,20.4576268372498,21.4885111859869,NA,NA,19.9614618403307,NA,21.4114157183853,21.4088288574363,21.5743741689219
"P00102",19.0885639389434,NA,19.2301474435711,18.7967255201609,NA,19.8130731746759,NA,20.2843034287367,20.0400071360221,19.9557743269418,19.704255330646,19.8877457878417,21.5052551992541,20.6645058932382,21.1745975676878,21.4013694430811,21.4968759063106,21.9943967513647,21.0031834389954,21.751756410698,21.7385526749678,22.1639603048338,22.4677750434155,NA
"P00103",19.0524985650332,19.0465222693102,19.4780201998289,18.912609721254,19.1619706258063,19.0451416451604,18.8999504588985,NA,19.2997455277452,20.3969292524124,19.3715892478507,19.7795893887239,20.1374809642833,20.0345755807346,19.3959747713455,19.3006431057518,NA,18.9351900024016,20.2106927740033,19.7600693158406,NA,20.3077592638234,20.5734922353276,19.4287939177022
"P00104",19.5738361034585,19.4867175421466,19.3708281414392,19.4036437052415,19.3617122301896,19.7975986700149,19.5409709205542,19.591038650897,20.7189790414443,20.0571954873312,19.563666831736,19.626785295744,19.4848696386561,19.5354091810137,20.2650234492115,19.29048826271,19.7061063130156,19.9201335253265,20.9158090151606,NA,20.5562515745649,NA,20.5938359031088,19.8104396384031
"P00105",19.3137623692114,19.0398269364112,19.3653315404535,19.9468417536186,19.7230799202179,NA,NA,20.17184929396,20.3805353824235,20.3968068875072,NA,19.8010432478411,20.1324185330842,19.5280845588785,20.3379924427322,19.7987464358961,20.5399824133819,20.1913635643514,19.2980880458313,20.2589512024621,20.6177868896913,20.2570156453653,20.5548027678209,20.4984187198911
"P00106",19.1600773439132,18.7869272142491,19.1220783151752,18.9823048648673,18.4688696120655,19.4375254145832,18.9985084552105,18.7880532440002,19.0000317131004,18.9857955454128,19.3720978658435,19.1218093079743,19.9332626458835,19.2827587851953,19.9094642225755,19.3312987782957,20.0393011269885,19.4142826661705,20.8580609036429,21.1526064960326,20.3796717829304,19.9187015824202,21.306041697716,20.446801698754
"P00107",18.7412805035799,18.4801942036711,18.2946645996696,19.0271998735864,18.2904928165732,18.9609016764376,18.1217478008923,19.0223769267559,18.9406901462324,19.1416922716234,18.081483424797,18.7560959537541,18.5664620527081,18.3918405889975,NA,19.2602337498151,19.6631937436614,19.3334646475953,19.5738499952791,19.5221271712318,19.713752594751,19.8171344128118,19.8477432487651,19.4619196450971
"P00108",19.4026301457431,19.8112461122743,19.1924696593181,18.9900810276983,19.3639306919385,19.7441097253982,18.9805396352632,19.5890462015704,19.9302145624989,NA,19.3364177189269,19.900355169458,21.0313571672266,20.4852354382615,20.9894588480695,20.9711182262043,21.6773979344143,21.8506454594164,NA,NA,21.3748411141296,21.3785559849362,21.5707827075484,NA
"P00109",19.4788344212708,19.6802370655682,20.4265477437527,19.8354337995025,19.8271773120602,20.2298056673212,20.2767015990365,19.9200527592851,20.2390694616525,NA,20.2701892308721,20.6987576201737,NA,20.0808858343084,20.601746395141,20.1880232074269,20.6920701336694,21.1816835019221,20.9244114492406,20.2273950144048,21.1237635187677,20.9954326703821,20.9291228611493,21.0383434527858
"P00110",NA,20.5582159133909,20.2736024704745,19.6491330531125,20.6086490888754,20.4998733419838,20.281133562792,20.4408330136742,20.1184672102408,20.2732942566243,21.1521917446084,20.5799522459985,21.0544836524519,NA,20.6766808299536,NA,21.3869107062606,21.3312035304012,21.3210430829916,20.839875904641,21.3494431605528,NA,21.0395058408889,21.4103711488489
"P00111",19.1165475860274,19.6871830046912,19.667224006317,18.8230416440936,19.6253546393471,19.3719125701045,20.0265368195311,19.8849499002851,19.1977600304875,20.3214126447628,20.1858037034982,18.7951634554735,19.7299401202896,19.559164027177,20.0813416535966,20.4073439487824,19.1733870761795,20.5615964266677,19.6776459800317,20.2659878070196,20.9731985491309,20.3979736612022,20.2359837496617,20.5260489220757
"P00112",18.6211111542474,18.6810337472235,19.0613084537008,18.673903985504,17.6749203576737,19.5328009092719,18.5317740626924,18.432881335032,NA,19.5151563539493,19.4584358684022,19.825742542661,19.2935666108156,19.5572345944126,19.6546405603132,19.4350615263522,20.0270364325147,19.5519718653025,19.4618417149002,19.3591094587769,20.182228289715,NA,19.9266106894422,19.0931589089043
"P00113",18.9517382651106,19.3593028434672,19.3487007657267,19.7420650082233,19.3799915139446,19.8698831290107,19.7059888763131,19.1798325744341,NA,19.8748190486898,NA,20.2853662596331,20.6904127555784,21.5659575123199,20.6859544384526,20.9123243565486,21.5788988644619,NA,NA,21.7361697175567,22.0522510871012,22.21036969247,22.6143239626343,21.9162225636021
"P00114",19.2331582202667,19.2094245630846,19.1335411564719,19.6633079381451,19.7011385388316,19.3570246098074,NA,NA,19.8341034684421,20.2433182927859,20.0228026009867,19.9660706743892,19.6841495538128,19.6573478510642,19.7553641316062,20.192704938888,20.9001134206244,20.5249921743464,20.1116329871946,20.5143373611699,20.8443105154392,20.17366539938,20.1907592064539,20.8021676733681
"P00115",NA,19.8526124120842,NA,19.7894796252651,20.038685046456,19.796109249802,20.3165962631072,20.5907861318347,19.8016425436182,NA,20.122350004794,20.7031232161207,18.6286588450827,18.8140005863703,18.837067039037,18.8660986364187,19.3306352394553,19.1953254773807,19.4583702301872,19.5609400498386,19.2802954695762,19.3903194859688,19.7280096408416,19.2033091156664
"P00116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00117",19.1547061229301,19.1512007640191,19.0596207018239,19.1390064164297,NA,19.2552530632323,19.4606696057401,19.8010830366633,20.0067231477193,19.7994223768539,NA,19.8889897287911,20.0273032572999,18.5695528209454,19.9876949102799,19.4133340887272,19.6705260494171,20.0701573477925,19.9149399561763,20.6557473133217,20.3371693459458,19.9940637350416,20.2002882326224,20.0742560037871
"P00118",19.8629132961033,NA,19.2967441030427,18.5427501462675,19.8833155477981,19.4043154163545,19.466910750464,18.6597679944797,19.913171103654,20.3729237984987,19.7693692815664,19.4806455670273,20.0666493910316,19.5823995116101,20.22931225013,19.6457923756147,20.4749398685882,20.0733260464835,20.5514223529316,NA,NA,NA,20.7844226413049,NA
"P00119",20.1887525278061,19.8842764183214,19.5747326086459,NA,19.8122930252963,19.9861236003527,19.7951498181654,20.1506075047617,19.3088115827731,19.7876898967709,20.5043458514022,20.2729533883317,20.2234397578725,19.2829402261514,19.9954322894075,20.3272323191632,NA,20.1702520654166,20.5703672685117,20.8233221596633,NA,20.7000488672353,20.9573900230879,20.624964798587
"P00120",NA,20.7993657804596,20.9648325880079,20.4548743816874,NA,20.2506678997162,20.3405866231841,NA,NA,NA,21.0798258527024,21.2733044047194,21.3945780160045,20.8651675612936,NA,20.5823234813317,20.7414725121667,20.8831139695756,NA,NA,NA,21.3101468231251,NA,21.4412009213467
"P00121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00122",19.3410128269622,20.3571086270928,19.8638446817738,19.4284238473158,19.9930297078287,19.2118237095466,19.6926569733144,19.9648332624291,NA,20.6987575758699,20.7580438712745,20.5034446798686,20.6471790856251,19.7103050177523,19.8217336324357,20.1065596032554,20.6272010329528,NA,20.4487108830728,21.0246272873317,20.6822381199223,20.4677110333496,20.7975708626143,NA
"P00123",20.456653047584,NA,19.9602438278664,19.5496572184076,20.7587890759266,20.8536978407952,20.0848542988145,NA,20.1281712312968,20.9129323013332,NA,21.2738181162809,20.4379510797426,20.9392255442876,20.3089255042876,20.7769441856584,20.7726064825226,20.9533142939225,21.3769506582161,20.5606414522447,NA,21.2278288205357,NA,21.4277122377326
"P00124",19.2361898767202,18.8156019016795,NA,18.655401193534,19.502155599557,19.3425213718472,19.1887402374338,19.4311817417487,19.5448258468056,19.4737551895124,NA,18.8239704000229,19.315033894715,19.2181970651391,19.5296131112743,19.0641438248602,19.5963682691837,NA,19.8352040284781,NA,20.076992925028,19.8609977390256,19.6075694799434,19.8858351156125
"P00125",18.6178998443434,19.1637433446619,18.42408611145,18.257146248671,18.8054978328163,19.2459880790795,18.6079942837898,19.499299432552,18.9872042133062,19.4444303698225,19.876085859029,19.4706694755394,19.4893274501685,19.1611397497158,19.3280074553273,19.0916629438172,19.8763272977466,19.4200723223493,19.7092756347358,19.7674440169343,19.3005699431054,20.0941516830967,20.023818157029,19.6769278377899
"P00126",19.2857636256207,19.3151058497873,NA,19.9150209237441,20.6051216799099,NA,NA,19.745866036437,NA,20.6731998848729,20.7424959451464,NA,NA,21.1907476282787,20.0626456042149,21.0735025321362,21.6858711765668,21.764891979052,21.6413566855863,21.5984659454259,22.0775339189956,21.4753996142334,22.0844345042815,22.046778183858
"P00127",20.1823537808043,19.3386446202844,NA,19.7892864211935,20.0693165695899,NA,19.9089477666488,19.2149772892882,20.4803926723026,20.5152131973214,19.8287892735175,19.8803879149783,19.9551996864578,20.1644299131785,20.2841099387338,NA,20.7836213081863,20.9831285744953,20.5876711400191,20.5334145995789,19.9894157810339,NA,20.4738345301574,20.6021458799674
