"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00079",19.5874862343619,19.2158966321481,19.3544368711518,19.3530481925782,19.4559226018866,19.6853563228147,19.328433333192,19.494757080065,18.2621476988659,20.0156271411156,19.9086410698567,19.3753506497579,NA,19.4571059181838,22.8632552262031,19.3498585202119,20.0746886987315,19.7764303560899,19.6665950489604,19.4754440526429,NA,20.6937459046314,19.7564329491315,20.3613984883984
"P00080",16.4603517308167,16.5629572254227,16.6787916159278,15.3668366529313,16.0880917213582,16.3013821602569,16.3037606745152,16.9366988587254,17.4245182844265,16.8927233485219,17.2406789050594,17.3597787949283,16.7689585087472,16.0589948086702,19.8901691026097,16.4996138252768,17.1577472144225,17.5572525576045,17.2399973157634,17.4373468288718,17.8684207242203,17.1688765022173,17.4820286877257,17.3484043082103
"P00081",19.3411090124485,19.8367597025089,19.8005132741443,19.4109508097111,19.9102562492596,20.0302440597572,19.8051838994931,19.6583108153906,19.8698304541167,20.2124845841023,19.8059154444379,20.2811009946583,NA,19.9793637339014,23.1622730806487,19.8626929734968,NA,20.2827178926009,20.6299257541921,19.9171825024566,20.7783251207389,20.503621866446,20.3481905043435,20.3499151760999
"P00082",19.6399788740965,19.8891883547246,19.7893225434583,19.8993187783927,20.1088645908702,19.6891268411834,19.4862554626404,20.2877505463518,NA,20.3527887452145,19.8391313017905,20.1806573538651,21.2886871926526,21.2687777465806,24.8445663369113,21.4284818303448,21.0393499571207,21.54581356386,21.3225758733121,21.8296729727841,22.2844095492261,22.3779021724696,22.0186616667093,21.5232950672496
"P00083",NA,19.3254091164949,NA,19.3201040057267,19.2921871465566,19.2962955786012,19.7637686070581,18.734612078514,NA,20.0623953302905,20.2477315355387,19.5800496184943,21.9456642393126,NA,24.1906513303003,21.7360354370453,22.3751901778741,NA,NA,22.127959901793,22.1086129842456,NA,22.5542297870927,22.5229968083836
"P00084",19.8063117614713,19.7638610914032,19.6808112387507,20.0077513433334,19.5130415967379,19.3840557388742,20.0848146967075,19.2895942831292,20.7650786521458,19.1530093176272,20.3958054488201,20.2962622121057,NA,19.8196567446902,23.3266903941096,20.022418300089,NA,20.4053156855354,NA,20.3610986144055,19.4735531779414,20.8996066496278,19.8171025168707,20.6958218544616
"P00085",19.3255421836171,19.1675084887955,NA,19.2137689517615,NA,19.6355253098368,19.3457700652122,19.2590940192968,19.9074941336657,20.2597038567455,NA,20.211951715669,20.074839109609,19.4437350428578,22.8536433058452,20.2888432898473,19.9397992524568,19.880351991574,20.4662392963295,20.0259056477672,20.2855196099967,20.6707698148187,20.4319891842053,NA
"P00086",19.8869390968345,19.621140918395,20.0812373450798,20.328666465201,20.4178876538306,19.6608850203853,20.3185612962137,19.6039651772196,20.7253671240618,NA,20.3743737261502,21.0715490701576,19.5678782305749,NA,24.0133924583772,20.5601463246564,20.2452021013999,20.650861103672,21.2993954872501,20.5386329445088,21.2960783051938,20.6305025760495,21.0929135215339,20.9409734428004
"P00087",20.1651439602775,20.2518531889965,20.1762258457403,20.1343081291774,19.7786662592509,19.7378255107963,NA,20.6387900140482,20.9420261031375,NA,21.2763861982546,20.5247652335863,20.2492740969331,20.3975838193603,23.9893601957245,20.0657259273521,20.9628939723491,NA,21.2589696704984,20.4670758452829,20.6877527347774,20.772357965309,21.1244627630013,NA
"P00088",19.4949996889413,NA,NA,19.6521440485639,19.5106531112937,19.6384198151879,19.9988992341568,19.2129585937366,19.9218992410433,NA,NA,20.2196541568205,19.6286841968166,20.3749885324045,NA,20.1670733002785,20.5594588456949,20.1520564109915,20.4627986286801,20.4419930069245,19.9108877336623,20.6932505901106,20.6713643120196,20.925740470273
"P00089",NA,19.7645257220037,18.9567615432998,19.8200522713647,NA,19.645899660517,19.7573863606239,19.6503046393836,18.7870120941201,NA,NA,20.5502328668959,19.9456468424301,NA,23.4012998987267,NA,20.8084691546332,NA,20.5207965698017,20.2870935326448,21.0522951132918,21.0372773070913,19.5844225333488,20.2099256258188
"P00090",19.5509350823914,19.5076644523396,19.537727941403,18.9717657593427,NA,18.7035453163789,19.6489938494669,19.4176333857902,20.1237626439783,20.0594393837375,19.3339072148145,19.7931390615251,19.4432615565478,20.0001467635553,22.6012138798447,19.870291815685,20.0754798188251,NA,20.1360560623891,NA,20.0739532004318,20.5173768335205,20.5442888671706,20.0417100434695
"P00091",18.9448959626956,18.9294540935025,19.0070491357274,19.3297538325308,NA,NA,19.4012524149913,18.762801960512,19.6323200488747,20.2343949523917,19.5875429970513,19.6676197270659,19.1782569357344,18.390587237928,23.0613870570652,19.1923129110554,19.8080428469217,19.5231162737151,20.12357630839,19.2503889187709,NA,19.9379143802312,20.3019617846447,20.7258564574608
"P00092",19.6661254692753,20.2515232924301,20.2934337618449,20.067329312141,NA,19.5354376755839,20.5526815138823,20.28378550791,NA,20.7469503300218,NA,20.7057828466161,NA,20.0632617299047,23.4771226784326,20.4004670836146,NA,21.0480717652067,21.0466666675347,21.3582453771382,21.0483830192905,21.272242141603,NA,21.2341761061728
"P00093",19.5807713238882,NA,19.5510833919579,20.1408583975612,19.6782064628177,20.0641347558183,19.7429096406647,NA,20.5200260112183,20.4054669909254,20.4234313582747,NA,18.7762914000717,20.1088849568984,23.4011712179632,19.990840800184,20.1188478855395,NA,20.3119364882503,NA,20.0497901841176,NA,NA,21.3426488360467
"P00094",18.6071369675067,18.8331166879769,18.2134451353828,19.054361289449,18.9644517219595,18.929260783519,19.6255490031834,18.8997387410733,19.4656043234096,20.0549339664575,NA,20.0674229882233,19.4562037992169,19.5432008607051,22.804650363253,19.0322030036532,19.5736133834594,19.6999464481949,19.2657897932208,19.4784091139376,19.1253789943869,19.6086798065297,20.0077890284922,19.6608289411968
"P00095",NA,19.166881924403,18.4433471947408,18.8441429306774,19.0698823589132,19.1800893644262,18.6245272077673,19.4416811689845,19.2703176990266,19.0704003538295,19.3646836443333,19.5605063965955,18.4891339793348,19.0691901754415,21.9132071270648,18.7033329953925,19.3629251794363,19.8846518552788,19.3701416150286,19.3157861110139,19.5048712928731,19.5020734638686,19.4551402567553,19.6797886379231
"P00096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00097",19.8535537108289,20.3856219232839,20.1609939664598,19.9721604021953,NA,19.7985244120416,20.3344533774733,20.2025205144142,20.2152850860573,NA,20.6211684504538,20.6365772618037,20.2452166494937,19.7558305339888,23.9549528251159,20.4578723922446,20.9836312460358,20.1296227971061,20.8523355573736,20.9090105470032,20.885146359881,NA,NA,21.2822175872101
"P00098",18.7219341678624,18.819028929892,18.8484590241211,19.1379093394871,18.9119745689936,19.4032311000822,17.4932063900662,18.7254917544603,19.5609953180723,18.7686503376224,NA,19.5696215201467,19.2369588826169,19.1647445889947,NA,NA,19.5861926366829,19.8329464877615,19.7766251125888,20.0458325210046,18.7507316799712,19.8828096911553,20.1277821713852,19.298459496098
"P00099",19.9570851679714,19.8695973192558,19.6734978825536,19.7029238168552,NA,19.805598110765,NA,NA,20.0698254247428,NA,20.3578866978962,20.5259954728997,20.0417511802884,20.3321058486005,23.4518537604565,20.2966073858787,20.3532645906635,20.7792260411127,21.2145809661378,20.0953946423541,NA,20.9417065312354,NA,21.1032509054457
"P00100",19.5830691419045,20.4380750857504,19.0667709618178,19.9789907612165,20.2739208571389,20.4373153272613,20.7881922562892,20.6125646801017,21.2774940592724,19.4947663088138,20.6001085258501,20.6784002750618,20.7141623745267,19.5188796271948,24.1566841457483,20.8531799735073,NA,21.2927748904445,20.5755221012825,21.1802169637117,NA,21.3027692281448,21.3632079561826,20.3291929237299
"P00101",NA,20.1580504838675,20.2397816759207,20.4613020658153,20.4204575159601,20.6198238461285,20.1511899754641,20.0833927980726,20.8558813843508,20.8055434284839,21.0219358534913,NA,19.9640737719675,NA,NA,20.447342442874,20.4804721496418,20.745819493097,20.6357422295433,20.8241245146249,20.9916687729219,21.4025644028215,20.4196014340672,21.4961798755458
"P00102",18.9833944621474,19.7068897643513,18.9881731223968,18.7859559856578,NA,19.9124910459402,19.718178219378,19.8807811428359,20.3057515893332,NA,19.6798096575509,19.4782475245647,19.6140515364583,19.5597136859,23.1692697735395,19.2549519808736,19.6373229724231,20.5949493879439,20.7244142123432,20.3588928044865,20.0102551065343,20.3011368379761,19.9909148339915,NA
"P00103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00104",NA,19.6711121706864,19.5220500717698,19.4985564105018,19.9414968133049,NA,19.3401087679493,20.1081800167861,20.4868005004148,20.3599832765673,19.671493811412,NA,NA,NA,23.1153998103329,19.849517642215,20.3147295660957,20.2116479954572,20.0557141902439,20.7234310488064,20.8706346608088,19.8189574970646,20.0427022036726,20.4133392373373
"P00105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00106",19.6301275206384,19.4428996809137,19.9998346535686,19.7586099895862,NA,19.2843553269996,20.210751814877,19.5344604517971,20.2989271170203,21.0119998694112,20.726923348194,20.9660229207965,19.9614632080582,20.3773800280399,22.695856642993,19.9517576351818,20.8666239799227,20.4722426466742,19.7224129449194,NA,20.8737286804222,19.8915589622312,20.3740607062919,20.9434566175523
"P00107",20.2848374644134,20.6756197197601,20.1476181517048,20.169637416915,19.2621673170456,20.1047479470122,20.3793950631034,20.5891951289233,20.5367652000872,20.6048776478929,20.6652523560255,20.557377046743,20.5711565744078,20.4204992381357,23.5350846595785,20.4232867043692,NA,19.782614602712,20.9630702209642,NA,21.1309004279436,21.2712080276664,20.8624088240497,21.0813022490533
"P00108",19.3113777234505,20.2437412437072,19.4965585761222,20.6726014169489,20.1512848384211,20.4165515603693,19.9019708796262,20.0717120974339,20.2284627376432,20.6202445474515,20.6999302698224,NA,NA,20.290127776062,23.2981812093564,19.8705980115755,20.1981618775375,21.4434708970262,20.3262614075011,20.1865473928076,20.9170530930704,20.7768011693392,20.7393099945945,20.5228635254745
"P00109",19.8630716760764,18.6724866840035,19.326098532994,17.7258622126676,18.9930854523175,19.2729136007716,19.7237022936363,19.4572736592184,19.4787615726998,20.055973321645,20.2545119647995,20.2023401841749,19.5904296632344,18.7553234212108,22.1685662617295,19.6172027130593,20.2150665513577,20.5829624836827,20.236252371433,20.1346494977577,19.7304836788809,20.2239286319207,20.1548575393064,19.9503577613778
"P00110",NA,NA,19.8374775484218,19.0442898370058,19.3780276047755,19.9010618449876,19.8987949677525,19.4081217394169,20.2251341189315,NA,20.7053689005364,20.0536961524373,18.8988732372263,19.2647213067593,22.9269837230676,20.5365019789208,20.6791574631247,20.5826317179076,20.9779078916835,20.1384941663059,20.548756488253,19.8920519560121,NA,NA
"P00111",20.1354529881738,20.0800850663379,19.6926851317327,20.0290508665691,20.0097234485625,20.1239058164062,19.9917563201422,19.8378175789152,20.9188931864719,20.7276464770055,21.0648948875698,20.9917059635517,20.8297208017434,20.0865399830029,23.5011836514456,20.1567950490271,20.7199554386484,20.6873057189816,20.800732621776,21.132254098089,20.8034166055737,21.15306518293,20.816162851305,NA
"P00112",19.5543610576907,NA,20.518992797183,20.2917609979594,20.1300204548261,19.3685204139268,19.5016828483764,20.0748484694597,20.2681637621605,NA,20.5924069380979,20.3353888007998,19.6469018018872,20.518102399318,23.4066484125576,20.2307547529246,20.8954446606951,20.8319435951033,20.1590983676657,NA,20.3329262453732,20.6878206468474,21.1963574649512,20.6008167411201
"P00113",20.5421828947554,19.9591431889138,NA,19.70742485701,NA,NA,19.8341076260402,19.5606123926998,20.8250681910342,20.7567018872397,NA,20.7326154421756,20.3927816959813,20.5037557445922,23.7742839491356,20.215482490406,20.1994024257815,21.3166851148899,21.0754076820035,NA,NA,NA,21.0140274294437,20.7763416373629
"P00114",18.340158140454,18.7068703832281,18.86667040562,19.1753134842746,19.0565264645866,19.2719054140227,19.0886863453807,19.0914342259666,19.5631118232639,18.9244704723663,19.6712106123661,19.1576471417164,18.4526012580297,19.306642976505,22.4756835745082,19.377994480754,19.7013612134799,19.5101623095506,19.1715717242032,19.8447140614443,20.0230737668427,19.8178933015095,20.098159971632,19.7277335679107
"P00115",NA,19.7616431008447,19.8116537262699,19.582513122499,NA,19.7303805351378,20.2851465658982,19.614938059,20.3393847319613,20.1429644432253,20.2625535178089,20.2575165723976,19.4149277740298,20.4591622815647,22.853681203534,19.9748219098042,20.4058907276254,20.3051914848311,20.8596344068208,NA,NA,20.5418858729692,NA,20.7136642756145
"P00116",19.6578111727669,19.1713109967635,NA,NA,20.0503384807671,19.9128484480612,19.8453064673045,18.3621581028803,20.5352072411085,NA,20.2378085616781,NA,21.263308779563,20.8605086676739,24.8138774104669,21.1346592525363,22.0572776296983,19.6756085656878,21.6154698842595,21.2654372159085,22.0168579978118,21.6055795391188,NA,21.359680936859
"P00117",20.2510866580573,20.1124060694816,20.1762014926104,20.3064836423442,19.7217359354685,20.4588774522839,20.4647710293628,20.3510097580346,20.581943380957,20.6944642516928,NA,NA,22.3817933134643,NA,26.0251190632441,23.1991675075493,NA,23.0806683331222,23.159002037746,23.9657380626835,NA,22.4780947647737,22.9948808405543,23.0029311253211
"P00118",20.2151999566425,NA,20.501621462631,NA,20.0808662776482,20.1175602374154,20.6297939241186,20.0110171049055,NA,20.7591413498958,20.7479207574066,20.9864256077692,21.610961151376,NA,NA,21.3324678485734,22.9974176674775,NA,NA,NA,22.974933697176,23.2269656135092,23.0072364704383,NA
"P00119",19.4543198829234,19.1193978573816,19.3549635947197,19.1790763495746,19.957369437091,19.251000599133,NA,19.1618275176006,19.5737869999553,19.5076601018904,19.8953959360722,NA,19.718861068351,19.343016499061,22.4452520519234,19.66116679509,19.5454253285747,19.5918314199856,20.0970271611905,19.3170809303382,19.3529864709549,19.9983224820063,NA,19.4000410868884
"P00120",18.7482573108131,20.1218739120126,NA,16.0662697722497,19.2601510865321,19.6397817936736,NA,20.4345917046856,19.7782437151515,20.8632759483669,20.3093751166617,20.2272093856275,19.8690499697902,19.980614586151,23.3354411261702,NA,21.1063800514201,20.479786307254,20.22786245757,21.1451835177608,20.4281797184772,NA,21.1703503929647,20.8944235244369
"P00121",19.8266003063508,19.8345453813196,NA,NA,20.0277552077718,19.7470841590734,19.6282831166252,19.2750415336399,19.5996949193166,19.9347648172633,20.5549102438282,19.5488078596262,19.9442116708414,20.1300005968341,23.5937965889882,20.1680022930884,20.7272407025344,20.7611330620122,20.7541855168058,20.1556804191775,21.0440169114059,20.5900292561213,NA,19.722951923131
"P00122",19.8270573654863,NA,19.5083741524889,19.8420589036816,19.6981866736587,20.0253382180965,19.5381613868284,NA,NA,NA,19.9140126897762,19.9123158330988,19.8104505384953,20.1851060781786,23.7170573394462,20.3251402444753,NA,NA,20.4205026106573,20.8357056076263,20.1498128670899,19.8449028674592,20.6229978886003,20.5782514807284
"P00123",18.3027671467817,19.2779037909547,18.9565745226931,18.3821106930424,19.1362943539847,19.0538728601492,19.419282981321,19.332527759334,18.5780203986036,19.2929268273384,19.1806888877991,19.6893070902935,19.8457392340976,18.9069270098151,22.4997354878626,19.1490094325501,19.539422605339,19.6346485875904,NA,19.6278953752548,20.6701948623589,19.9886773128829,20.3006339248716,19.6024353096046
"P00124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00125",19.9729767335719,20.1748208961356,NA,19.0510250821597,20.3021185494788,20.7018336024569,20.2130847487615,20.6660814107313,20.2294938018866,21.0166828042261,20.6127244682938,20.461965718931,22.7251310927195,23.0003943126458,NA,22.9442622867098,NA,22.8168178718473,23.3186229887448,22.7754801735401,NA,23.9717810932155,23.6640446132995,23.6338931779631
"P00126",19.9788914825829,19.5369732810012,19.6907874936497,19.9045684507498,19.7143694924321,NA,20.3999061428323,20.0207397306407,19.8549437887963,20.0147485016979,20.442516793646,20.4208201458564,19.6531331447127,19.8765728400096,22.6166439919874,NA,19.1485798345297,20.983035838246,20.871157448507,20.8475921941389,20.9047318641247,19.5306308960404,20.2500636308743,20.8386758817577
"P00127",19.0972099736965,19.0280837816375,19.549544752946,NA,NA,19.2962679147153,19.424519423284,19.8508915805316,19.7443265306682,20.1633079654744,19.1040723363601,20.4098266049346,20.638294386274,20.4345406961904,NA,NA,NA,21.596467096101,21.1930013206164,21.1175652915447,21.5307923217393,21.8260602579983,21.6394883397772,21.2043908632447
